,city_name,cloudiness,Country,Date,Humidity,Lat,Lng,Max_Temp,Wind_Speed
444,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
445,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
446,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
447,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
448,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
449,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
450,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
451,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
452,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
453,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
454,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
455,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
456,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
457,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
458,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
459,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
460,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
461,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
462,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
463,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
464,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
465,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
466,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
467,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
468,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
469,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
470,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
471,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
472,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
473,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
474,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
475,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
476,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
477,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
478,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
479,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
480,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
481,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
482,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
483,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
484,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
485,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
486,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
487,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
488,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
489,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
490,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
491,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
492,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
493,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
494,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
495,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
496,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
497,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
498,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
499,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
500,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
501,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
502,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
503,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
504,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
505,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
506,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
507,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
508,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
509,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
510,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
511,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
512,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
513,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
514,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
515,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
516,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
517,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
518,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
519,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
520,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
521,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
522,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
523,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
524,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
525,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
526,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
527,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
528,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
529,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
530,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
531,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
532,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
533,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
534,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
535,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
536,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
537,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
538,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
539,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
540,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
541,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
542,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
543,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
544,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
545,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
546,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
547,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
548,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
549,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
550,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
551,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
552,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
553,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
554,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
555,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
556,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
557,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
558,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
559,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
560,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
561,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
562,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
563,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
564,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
565,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
566,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
567,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
568,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
569,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
570,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
571,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
572,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
573,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
574,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
575,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
576,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
577,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
578,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
579,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
580,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
581,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
582,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
583,City,0,AU,1598726615,81,-35.28,149.13,37,1.99
